Suburb,Address,Rooms,Type,Price,Date,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,CrimeRate,NearbySchools
Reservoir,81 McMahon Rd,2,h,888000.0,2017-06-03,12.0,3073,1,2,649,0,0,Darebin City Council,-37.7109,145.0163,Northern Metropolitan,21650,181,14
Reservoir,76 Powell St,3,h,857700.0,2017-06-03,12.0,3073,1,1,325,116,1930,Darebin City Council,-37.7259,144.9968,Northern Metropolitan,21650,181,14
Reservoir,2/4 Pratt St,3,t,642500.0,2017-06-03,12.0,3073,2,2,160,140,2010,Darebin City Council,-37.7106,145.0107,Northern Metropolitan,21650,181,14
Richmond,7 Benson St,3,h,1676000.0,2017-06-03,2.4,3121,1,1,294,0,0,Yarra City Council,-37.8239,145.0022,Northern Metropolitan,14949,361,9
Richmond,27 Charlotte St,4,h,1400000.0,2017-06-03,2.4,3121,1,0,244,0,0,Yarra City Council,-37.825,144.9997,Northern Metropolitan,14949,361,9
Richmond,22 Glass St,3,h,1301000.0,2017-06-03,2.4,3121,1,1,163,0,1990,Yarra City Council,-37.8243,145.0049,Northern Metropolitan,14949,361,9
Richmond,5/202 Lennox St,2,u,575000.0,2017-06-03,2.4,3121,1,1,407,66,1960,Yarra City Council,-37.8205,144.994,Northern Metropolitan,14949,361,9
Ringwood,2/27 Georges Rd,3,u,766000.0,2017-06-03,19.9,3134,1,2,327,0,0,Maroondah City Council,-37.8091,145.2353,Eastern Metropolitan,7785,378,12
Ringwood East,8 Marwarra St,4,h,910000.0,2017-06-03,21.3,3135,1,2,669,179,1965,Maroondah City Council,-37.8166,145.2425,Eastern Metropolitan,4407,251,7
Ringwood East,6 Victoria St,4,h,1200000.0,2017-06-03,21.3,3135,1,1,833,151,1960,Maroondah City Council,-37.8119,145.2542,Eastern Metropolitan,4407,251,7
Rosanna,1/64 Lower Plenty Rd,2,u,675000.0,2017-06-03,8.9,3084,1,1,247,0,0,Banyule City Council,-37.7443,145.0629,Eastern Metropolitan,3540,412,10
Rowville,240 Dandelion Dr,3,h,622000.0,2017-06-03,23.5,3178,1,1,372,0,0,Knox City Council,-37.9166,145.2693,South-Eastern Metropolitan,11667,158,6
Roxburgh Park,12 Simmonds Pl,3,h,425000.0,2017-06-03,20.6,3064,2,2,255,141,1996,Hume City Council,-37.6338,144.9277,Northern Metropolitan,5833,539,20
Sandringham,131 Bay Rd,4,t,2300000.0,2017-06-03,15.2,3191,2,2,604,166,1940,Bayside City Council,-37.9533,145.0178,Southern Metropolitan,4497,128,4
Sandringham,34 Brighton St,3,h,1710000.0,2017-06-03,15.2,3191,2,0,398,150,1920,Bayside City Council,-37.9479,145.0147,Southern Metropolitan,4497,128,4
Sandringham,5 Tennyson St,4,t,2221000.0,2017-06-03,15.2,3191,2,2,381,235,2000,Bayside City Council,-37.9537,145.0061,Southern Metropolitan,4497,128,4
Seabrook,21 Catherine Rd,3,h,515000.0,2017-06-03,15.5,3028,1,2,531,98,1985,Hobsons Bay City Council,-37.8779,144.7563,Western Metropolitan,1793,411,8
Seaford,43 Galway St,3,h,540000.0,2017-06-03,35.4,3198,1,2,648,96,1960,Frankston City Council,-38.1101,145.1434,South-Eastern Metropolitan,8077,173,8
Seaholme,26 Sussex St,3,h,1360000.0,2017-06-03,11.0,3018,2,6,663,127,1970,Hobsons Bay City Council,-37.8642,144.8426,Western Metropolitan,852,211,5
Seddon,60 Station Rd,4,h,1500000.0,2017-06-03,5.1,3011,3,2,169,0,0,Maribyrnong City Council,0.0,0.0,Western Metropolitan,2417,275,6
Seddon,17 Tennyson St,3,h,1180000.0,2017-06-03,5.1,3011,1,0,198,124,1910,Maribyrnong City Council,-37.8078,144.8889,Western Metropolitan,2417,275,6
South Kingsville,76 Saltley St,3,h,790000.0,2017-06-03,6.2,3015,2,2,334,129,2003,Hobsons Bay City Council,-37.8314,144.8673,Western Metropolitan,984,294,6
South Melbourne,1211/50 Albert Rd,2,u,530000.0,2017-06-03,1.9,3205,1,1,1646,52,2012,Port Phillip City Council,-37.8341,144.9713,Southern Metropolitan,5943,160,3
South Morang,7 Alexis Cl,4,h,915000.0,2017-06-03,20.5,3752,3,2,624,410,2005,Whittlesea City Council,-37.6349,145.0727,Northern Metropolitan,7969,147,3
South Morang,18 Grange Dr,3,h,644000.0,2017-06-03,20.5,3752,2,4,492,160,2007,Whittlesea City Council,-37.6422,145.0858,Northern Metropolitan,7969,147,3
South Morang,141 Hawkstowe Pde,5,h,905000.0,2017-06-03,20.5,3752,5,3,700,270,2010,Whittlesea City Council,-37.6236,145.1063,Northern Metropolitan,7969,147,3
South Yarra,78 Hope St,2,h,2210000.0,2017-06-03,2.7,3141,2,1,187,133,1890,Melbourne City Council,-37.8355,144.9796,Southern Metropolitan,14887,244,5
South Yarra,4 Palfreyman St,3,h,1400000.0,2017-06-03,2.7,3141,1,1,136,132,1993,Melbourne City Council,-37.845,144.9978,Southern Metropolitan,14887,244,5
Southbank,512/22 Dorcas St,1,u,422000.0,2017-06-03,0.7,3006,1,1,63,51,2010,Melbourne City Council,-37.8301,144.9697,Southern Metropolitan,8400,331,2
St Kilda,1/19 Robe St,2,u,586500.0,2017-06-03,5.0,3182,1,1,3093,0,0,Port Phillip City Council,-37.8651,144.9778,Southern Metropolitan,13240,290,4
Strathmore,2 Henshall Rd,5,h,1780000.0,2017-06-03,8.2,3041,3,6,699,0,0,Moonee Valley City Council,-37.7377,144.919,Western Metropolitan,3284,320,5
Strathmore,77 Hillsyde Pde,2,h,790000.0,2017-06-03,8.2,3041,2,1,213,120,1990,Moonee Valley City Council,-37.7352,144.9237,Western Metropolitan,3284,320,5
Sunbury,68 Cornish St,3,h,455000.0,2017-06-03,31.7,3429,2,2,690,0,0,Hume City Council,-37.5746,144.7155,Western Metropolitan,14092,200,14
Sunbury,1 Heysen Dr,3,h,410000.0,2017-06-03,31.7,3429,2,2,600,140,1980,Hume City Council,-37.5769,144.7102,Western Metropolitan,14092,200,14
Sunshine,2 McKay St,3,h,775000.0,2017-06-03,10.5,3020,2,3,540,0,0,Brimbank City Council,-37.7907,144.838,Western Metropolitan,3755,619,18
Sunshine North,32 Essex St,3,h,690500.0,2017-06-03,10.5,3020,1,0,637,0,0,Brimbank City Council,-37.7756,144.8424,Western Metropolitan,4217,619,18
Sunshine West,7 Fairbairn Rd,3,h,520000.0,2017-06-03,10.5,3020,2,2,535,0,0,Brimbank City Council,-37.7941,144.8186,Western Metropolitan,6763,619,18
Surrey Hills,5/19 Elm St,2,u,740000.0,2017-06-03,10.2,3127,1,2,193,80,1970,Boroondara City Council,-37.8328,145.1055,Southern Metropolitan,5457,244,5
Taylors Hill,16 Kirribilli Bvd,3,h,680000.0,2017-06-03,18.0,3037,2,2,666,231,2005,Melton City Council,-37.7159,144.7415,Western Metropolitan,4242,542,9
Taylors Lakes,527 Kings Rd,3,h,790500.0,2017-06-03,15.5,3038,2,2,808,0,0,Brimbank City Council,-37.6943,144.7819,Western Metropolitan,5336,315,6
Taylors Lakes,11 Pacific Pl,3,h,695000.0,2017-06-03,15.5,3038,2,2,665,0,1990,Brimbank City Council,-37.6941,144.7786,Western Metropolitan,5336,315,6
Taylors Lakes,3 Roper Ct,5,h,805000.0,2017-06-03,15.5,3038,2,2,705,0,0,Brimbank City Council,-37.694,144.7942,Western Metropolitan,5336,315,6
Templestowe,53 Milne St,3,h,1350000.0,2017-06-03,15.5,3106,2,2,809,188,1975,Manningham City Council,-37.7529,145.1283,Eastern Metropolitan,6202,115,3
Templestowe Lower,1/285 Thompsons Rd,4,t,1010000.0,2017-06-03,12.4,3107,3,2,332,198,2013,Manningham City Council,-37.7658,145.1073,Eastern Metropolitan,5420,133,4
Thomastown,46 Lincoln Dr,3,h,580000.0,2017-06-03,15.3,3074,1,2,525,0,0,Whittlesea City Council,-37.6848,145.0072,Northern Metropolitan,7955,169,8
Thomastown,5 Pamela Ct,4,h,653000.0,2017-06-03,15.3,3074,1,4,632,0,0,Whittlesea City Council,-37.6814,144.9948,Northern Metropolitan,7955,169,8
Thomastown,167 Victoria Dr,3,h,740000.0,2017-06-03,15.3,3074,2,2,545,152,1983,Whittlesea City Council,-37.684,144.9925,Northern Metropolitan,7955,169,8
Thornbury,150 Gooch St,3,h,1240000.0,2017-06-03,7.0,3071,1,1,435,0,0,Darebin City Council,-37.7592,145.0104,Northern Metropolitan,8870,150,8
Thornbury,3 Gooch St,2,h,1010000.0,2017-06-03,7.0,3071,1,0,245,0,0,Darebin City Council,-37.7579,145.0014,Northern Metropolitan,8870,150,8
Thornbury,53 Keon St,4,h,1626000.0,2017-06-03,7.0,3071,1,2,495,120,1925,Darebin City Council,-37.7523,144.9902,Northern Metropolitan,8870,150,8
Toorak,19/740 Orrong Rd,2,u,751000.0,2017-06-03,4.1,3142,1,1,2076,0,0,Stonnington City Council,-37.8387,145.0145,Southern Metropolitan,7217,118,4
Toorak,2/641 Toorak Rd,2,u,682000.0,2017-06-03,4.1,3142,1,1,713,60,1975,Stonnington City Council,-37.843,145.0264,Southern Metropolitan,7217,118,4
Tullamarine,8/366 Melrose Dr,2,t,355000.0,2017-06-03,12.9,3043,1,1,108,0,0,Brimbank City Council,-37.6884,144.8712,Western Metropolitan,3296,397,5
Vermont,1 Bahama Ct,4,h,1270000.0,2017-06-03,17.2,3133,2,2,600,0,0,Maroondah City Council,-37.8394,145.1864,Eastern Metropolitan,4181,215,9
Vermont,2/660 Canterbury Rd,3,t,820000.0,2017-06-03,17.2,3133,2,2,277,125,2016,Maroondah City Council,-37.8358,145.198,Eastern Metropolitan,4181,215,9
Vermont South,2/585 Burwood Hwy,3,u,750000.0,2017-06-03,17.2,3133,2,1,302,0,0,Whitehorse City Council,-37.8573,145.192,Eastern Metropolitan,4280,215,9
Wantirna,6 Magnolia St,2,h,1280000.0,2017-06-03,14.7,3152,1,0,1670,0,0,Knox City Council,-37.839,145.2214,Eastern Metropolitan,5424,303,12
Warrandyte,44 Webb St,3,h,1200000.0,2017-06-03,21.1,3113,1,0,2978,0,0,Manningham City Council,-37.7414,145.2241,Eastern Metropolitan,2003,127,3
Watsonia North,2/32 Sellars St,3,h,655000.0,2017-06-03,14.5,3087,2,1,253,116,2005,Banyule City Council,-37.7004,145.0903,Northern Metropolitan,1442,192,3
Werribee,7 Carbon Ct,3,h,531000.0,2017-06-03,14.7,3030,2,1,805,0,0,Wyndham City Council,-37.8957,144.6573,Western Metropolitan,16166,561,25
Werribee,3 Lyall Dr,3,h,490000.0,2017-06-03,14.7,3030,2,4,1022,0,0,Wyndham City Council,-37.9081,144.6437,Western Metropolitan,16166,561,25
Werribee,91 Market Rd,3,h,472000.0,2017-06-03,14.7,3030,1,0,700,151,1950,Wyndham City Council,-37.8936,144.6569,Western Metropolitan,16166,561,25
Werribee,1/4 Pepino Ct,3,h,467000.0,2017-06-03,14.7,3030,2,1,268,137,2008,Wyndham City Council,-37.8935,144.6668,Western Metropolitan,16166,561,25
Werribee,2/6 Pitta Cl,2,u,302500.0,2017-06-03,14.7,3030,1,2,471,0,0,Wyndham City Council,-37.8828,144.6666,Western Metropolitan,16166,561,25
Werribee,28 Tyrone St,5,h,750000.0,2017-06-03,14.7,3030,2,2,1014,0,0,Wyndham City Council,-37.8941,144.6772,Western Metropolitan,16166,561,25
Werribee,10 Wallara Rd,3,h,390000.0,2017-06-03,14.7,3030,1,2,530,109,1987,Wyndham City Council,-37.9011,144.633,Western Metropolitan,16166,561,25
West Footscray,6 Argyle St,3,h,1155000.0,2017-06-03,6.4,3012,2,1,342,123,1920,Maribyrnong City Council,-37.7937,144.8751,Western Metropolitan,5058,562,3
West Footscray,8/102 Cross St,2,u,480000.0,2017-06-03,6.4,3012,1,1,1157,0,0,Maribyrnong City Council,-37.8003,144.8786,Western Metropolitan,5058,562,3
West Footscray,22 Hope St,3,h,1100000.0,2017-06-03,6.4,3012,2,3,380,106,1945,Maribyrnong City Council,-37.7919,144.8714,Western Metropolitan,5058,562,3
Westmeadows,285 Mickleham Rd,3,h,540000.0,2017-06-03,16.5,3049,1,2,532,122,1975,Hume City Council,-37.6795,144.8835,Northern Metropolitan,2474,173,1
Wheelers Hill,87 Chancellor Dr,4,h,1171000.0,2017-06-03,16.7,3150,2,3,800,163,1968,Monash City Council,-37.9202,145.1805,South-Eastern Metropolitan,7392,291,21
Wheelers Hill,16 Jacaranda Rd,3,h,1408000.0,2017-06-03,16.7,3150,2,1,658,0,0,Monash City Council,-37.9062,145.17,South-Eastern Metropolitan,7392,291,21
Williamstown,3 Garden St,3,h,1494000.0,2017-06-03,6.8,3016,1,0,333,0,0,Hobsons Bay City Council,-37.8649,144.8952,Western Metropolitan,6380,240,6
Williamstown,60 Hannan St,5,h,2760000.0,2017-06-03,6.8,3016,2,2,646,0,0,Hobsons Bay City Council,-37.8625,144.8875,Western Metropolitan,6380,240,6
Williamstown,4 Long St,3,h,1285000.0,2017-06-03,6.8,3016,2,3,448,0,0,Hobsons Bay City Council,-37.8615,144.883,Western Metropolitan,6380,240,6
Williamstown,10 Mullins Ct,4,h,1900000.0,2017-06-03,6.8,3016,2,1,448,311,1998,Hobsons Bay City Council,-37.8641,144.8822,Western Metropolitan,6380,240,6
Williamstown,8 Pearson St,3,h,950000.0,2017-06-03,6.8,3016,1,0,169,0,0,Hobsons Bay City Council,-37.8561,144.9003,Western Metropolitan,6380,240,6
Yallambie,8 MacAlister Bvd,5,h,1670000.0,2017-06-03,12.7,3085,3,2,617,315,2012,Banyule City Council,-37.7199,145.0988,Northern Metropolitan,1369,233,3
Yarraville,89 Ballarat St,2,h,950000.0,2017-06-03,6.3,3013,1,0,150,79,1900,Maribyrnong City Council,-37.8196,144.8905,Western Metropolitan,6543,136,5
Yarraville,24 Goulburn St,3,h,1225000.0,2017-06-03,6.3,3013,1,0,230,0,0,Maribyrnong City Council,-37.8149,144.8897,Western Metropolitan,6543,136,5
Abbotsford,5/29 Church St,2,u,480000.0,2017-06-17,3.0,3067,1,1,601,64,1970,Yarra City Council,-37.8092,145.0007,Northern Metropolitan,4019,157,2
Abbotsford,14/205 Gipps St,2,u,750000.0,2017-06-17,3.0,3067,1,1,2379,69,2013,Yarra City Council,-37.8055,144.9961,Northern Metropolitan,4019,157,2
Airport West,18A Hart St,3,t,730000.0,2017-06-17,10.4,3042,1,2,242,124,2010,Moonee Valley City Council,-37.7289,144.8886,Western Metropolitan,3464,320,5
Albion,3 Merlow St,4,h,820000.0,2017-06-17,10.5,3020,2,1,604,127,1950,Brimbank City Council,-37.7797,144.8128,Western Metropolitan,2185,619,18
Alphington,38 Grange Rd,3,h,1650000.0,2017-06-17,5.7,3078,1,2,827,0,0,Darebin City Council,-37.7782,145.0254,Northern Metropolitan,2211,320,4
Alphington,30 Shiers St,4,h,2750000.0,2017-06-17,5.7,3078,3,4,597,0,0,Darebin City Council,-37.7727,145.0308,Northern Metropolitan,2211,320,4
Altona,21 Harrington St,3,h,853000.0,2017-06-17,11.0,3018,1,1,600,0,0,Hobsons Bay City Council,-37.8649,144.8157,Western Metropolitan,5301,211,5
Altona,2/10 McAlpine Ct,3,u,670000.0,2017-06-17,11.0,3018,2,1,284,88,1988,Hobsons Bay City Council,-37.8607,144.8201,Western Metropolitan,5301,211,5
Altona,1/20 Mulga St,3,t,765000.0,2017-06-17,11.0,3018,2,2,200,139,2007,Hobsons Bay City Council,-37.8684,144.815,Western Metropolitan,5301,211,5
Altona Meadows,11 Gaskell Ct,3,h,820000.0,2017-06-17,15.5,3028,2,2,530,0,0,Hobsons Bay City Council,-37.8889,144.7866,Western Metropolitan,7630,411,8
Altona North,242 Mason St,3,h,870000.0,2017-06-17,9.4,3025,1,4,559,560,1950,Hobsons Bay City Council,-37.8399,144.8623,Western Metropolitan,5132,155,3
Armadale,504 Orrong Rd,4,h,3200000.0,2017-06-17,6.3,3143,4,2,847,285,1935,Stonnington City Council,-37.8594,145.0109,Southern Metropolitan,4836,117,3
Armadale,15 Rose St,2,h,1550000.0,2017-06-17,6.3,3143,1,0,212,0,0,Stonnington City Council,-37.8507,145.0158,Southern Metropolitan,4836,117,3
Ascot Vale,33 Fenton St,4,h,1750000.0,2017-06-17,4.3,3032,2,1,360,249,1910,Moonee Valley City Council,-37.7746,144.9299,Western Metropolitan,6567,368,7
Ascot Vale,11 Milton St,4,h,1400000.0,2017-06-17,4.3,3032,1,3,165,0,1910,Moonee Valley City Council,-37.7735,144.9219,Western Metropolitan,6567,368,7
Ascot Vale,54 The Parade,3,h,1230000.0,2017-06-17,4.3,3032,1,1,504,0,0,Moonee Valley City Council,-37.7728,144.9173,Western Metropolitan,6567,368,7
Ashburton,22 Duke St,4,h,2170000.0,2017-06-17,10.2,3147,2,2,697,0,0,Boroondara City Council,-37.8602,145.0774,Southern Metropolitan,3052,231,7
Ashwood,47 Ashwood Dr,4,h,1680000.0,2017-06-17,10.2,3147,3,3,726,194,1958,Monash City Council,-37.8584,145.1029,Southern Metropolitan,2894,231,7
Ashwood,2 Julie Ct,3,h,1650000.0,2017-06-17,10.2,3147,1,2,964,0,0,Monash City Council,-37.8657,145.0976,Southern Metropolitan,2894,231,7
Ashwood,2/7 Murra Ct,3,h,860000.0,2017-06-17,10.2,3147,2,2,280,115,1990,Monash City Council,-37.8711,145.102,Southern Metropolitan,2894,231,7
Avondale Heights,44 Alexander St,2,h,1085000.0,2017-06-17,9.5,3034,1,3,780,0,0,Moonee Valley City Council,-37.7665,144.8647,Western Metropolitan,4502,115,2
Avondale Heights,24 Doyle St,3,h,750000.0,2017-06-17,9.5,3034,1,1,585,30,1965,Moonee Valley City Council,-37.7599,144.8589,Western Metropolitan,4502,115,2
Balwyn,152 Balwyn Rd,3,h,2380000.0,2017-06-17,7.9,3103,2,2,752,278,1938,Boroondara City Council,-37.8065,145.0827,Southern Metropolitan,5682,162,5
Balwyn,17 Birdwood St,1,h,2100000.0,2017-06-17,7.9,3103,1,1,678,303,2016,Boroondara City Council,-37.8029,145.0642,Southern Metropolitan,5682,162,5
Balwyn,14 Iramoo St,4,h,3050000.0,2017-06-17,7.9,3103,4,2,613,340,2009,Boroondara City Council,-37.8117,145.086,Southern Metropolitan,5682,162,5
Balwyn North,1A Abassia St,3,t,1557000.0,2017-06-17,9.7,3104,2,2,292,181,2010,Boroondara City Council,-37.8026,145.0988,Southern Metropolitan,7809,120,7
Balwyn North,3 Chelmsford St,4,h,2444000.0,2017-06-17,9.7,3104,2,2,1011,0,0,Boroondara City Council,-37.7949,145.0873,Southern Metropolitan,7809,120,7
Balwyn North,7 Lemon Rd,4,h,2050000.0,2017-06-17,9.7,3104,1,1,1138,152,1950,Boroondara City Council,-37.7928,145.1008,Southern Metropolitan,7809,120,7
Balwyn North,8 Mary St,4,h,1926000.0,2017-06-17,9.7,3104,2,2,639,0,0,Boroondara City Council,-37.7984,145.1011,Southern Metropolitan,7809,120,7
Balwyn North,66 Ursa St,3,h,1490000.0,2017-06-17,9.7,3104,1,2,703,0,0,Boroondara City Council,-37.7833,145.0771,Southern Metropolitan,7809,120,7
Bayswater,1/20 Church St,2,u,520000.0,2017-06-17,23.2,3153,1,1,418,76,1970,Knox City Council,-37.8378,145.2635,Eastern Metropolitan,5030,296,6
Bayswater,95 Orange Gr,4,h,925000.0,2017-06-17,23.2,3153,1,10,993,128,1966,Knox City Council,-37.8469,145.2563,Eastern Metropolitan,5030,296,6
Bayswater North,12 Baker Rd,3,h,616000.0,2017-06-17,23.2,3153,2,0,586,115,1999,Maroondah City Council,-37.8227,145.2732,Eastern Metropolitan,3598,296,6
Bentleigh,14 Beths St,4,h,2700000.0,2017-06-17,11.4,3204,4,2,673,156,1935,Glen Eira City Council,-37.9189,145.0478,Southern Metropolitan,6795,335,11
Bentleigh,29 Mavho St,3,h,1116000.0,2017-06-17,11.4,3204,1,2,278,0,1930,Glen Eira City Council,-37.9193,145.0338,Southern Metropolitan,6795,335,11
Bentleigh,12 Pleasance St,3,h,1573000.0,2017-06-17,11.4,3204,1,2,670,0,0,Glen Eira City Council,-37.9186,145.0263,Southern Metropolitan,6795,335,11
Bentleigh East,24 Hill St,3,h,1316000.0,2017-06-17,13.8,3165,1,1,636,0,1958,Glen Eira City Council,-37.9246,145.0605,Southern Metropolitan,10969,150,7
Bentleigh East,14 John St,3,h,1617000.0,2017-06-17,13.8,3165,1,2,650,0,0,Glen Eira City Council,-37.9191,145.056,Southern Metropolitan,10969,150,7
Bentleigh East,5D MacKie Rd,3,t,950000.0,2017-06-17,13.8,3165,2,2,163,0,0,Glen Eira City Council,-37.9217,145.0733,Southern Metropolitan,10969,150,7
Bentleigh East,26 May St,3,h,1525000.0,2017-06-17,13.8,3165,1,3,581,128,1940,Glen Eira City Council,-37.9178,145.0541,Southern Metropolitan,10969,150,7
Bentleigh East,52 Paloma St,4,h,1330000.0,2017-06-17,13.8,3165,2,2,566,191,1950,Glen Eira City Council,-37.915,145.08,Southern Metropolitan,10969,150,7
Bentleigh East,2/71 Tudor St,3,t,850000.0,2017-06-17,13.8,3165,2,1,200,0,0,Glen Eira City Council,-37.9185,145.081,Southern Metropolitan,10969,150,7
Bentleigh East,14 York St,3,h,1228000.0,2017-06-17,13.8,3165,1,2,623,0,0,Glen Eira City Council,-37.9194,145.068,Southern Metropolitan,10969,150,7
Berwick,59 Bemersyde Dr,4,h,608500.0,2017-06-17,35.2,3806,2,2,563,168,1995,Casey City Council,-38.0538,145.348,Eastern Victoria,17093,218,13
Blackburn,75 Canterbury Rd,3,h,1112000.0,2017-06-17,13.4,3130,1,3,632,0,0,Whitehorse City Council,-37.8311,145.1434,Eastern Metropolitan,5713,330,11
Blackburn,32 Pope Rd,2,h,1425000.0,2017-06-17,13.4,3130,1,1,597,0,0,Whitehorse City Council,-37.8156,145.1537,Eastern Metropolitan,5713,330,11
Blackburn North,6 Conrad Ct,3,h,1001000.0,2017-06-17,13.4,3130,1,1,671,0,0,Whitehorse City Council,-37.802,145.1583,Eastern Metropolitan,2867,330,11
Blackburn North,1 Diana Dr,4,h,1280000.0,2017-06-17,13.4,3130,2,1,797,164,1960,Whitehorse City Council,-37.8076,145.1638,Eastern Metropolitan,2867,330,11
Blackburn South,4 Barker St,3,h,1300000.0,2017-06-17,13.4,3130,1,1,734,0,0,Whitehorse City Council,-37.8358,145.1363,Eastern Metropolitan,4387,330,11
Blackburn South,2/1 Darook St,2,u,725000.0,2017-06-17,13.4,3130,2,2,311,0,0,Whitehorse City Council,-37.8346,145.1572,Eastern Metropolitan,4387,330,11
Briar Hill,1A Campbell Rd,2,h,710500.0,2017-06-17,16.1,3088,1,1,598,110,1985,Banyule City Council,-37.7068,145.1173,Eastern Metropolitan,1390,362,11
Brighton,2/14 Brickwood St,2,u,855000.0,2017-06-17,10.5,3186,1,1,106,0,0,Bayside City Council,-37.8957,144.998,Southern Metropolitan,10579,149,8
Brighton,5A Hall St,3,h,2020000.0,2017-06-17,10.5,3186,2,2,369,0,0,Bayside City Council,-37.9173,145.0021,Southern Metropolitan,10579,149,8
Brighton,2/58 North Rd,3,u,1410000.0,2017-06-17,10.5,3186,2,2,257,0,0,Bayside City Council,-37.8989,144.9946,Southern Metropolitan,10579,149,8
Brighton East,17 Florence St,4,h,2100000.0,2017-06-17,10.3,3187,3,2,608,306,2000,Bayside City Council,-37.9178,145.018,Southern Metropolitan,6938,132,4
Brighton East,5A Hornby St,2,h,1410000.0,2017-06-17,10.3,3187,1,2,708,0,0,Bayside City Council,-37.9149,145.0187,Southern Metropolitan,6938,132,4
Brighton East,35 Studley Rd,4,t,1620000.0,2017-06-17,10.3,3187,2,2,326,515,0,Bayside City Council,-37.9288,145.0248,Southern Metropolitan,6938,132,4
Broadmeadows,3/11 Martell St,2,u,310000.0,2017-06-17,14.0,3047,1,1,171,90,2008,Hume City Council,-37.6849,144.9212,Northern Metropolitan,4294,433,14
Broadmeadows,12 Ophir St,3,h,374000.0,2017-06-17,14.0,3047,1,2,635,0,0,Hume City Council,-37.6925,144.9335,Northern Metropolitan,4294,433,14
Brunswick,176 Barkly St,3,h,1925000.0,2017-06-17,5.2,3056,1,4,479,182,1925,Moreland City Council,-37.7769,144.9667,Northern Metropolitan,11918,183,3
Brunswick,73 Mitchell St,2,h,890000.0,2017-06-17,5.2,3056,1,0,138,78,1910,Moreland City Council,-37.7591,144.9697,Northern Metropolitan,11918,183,3
Brunswick,135 Victoria St,4,h,1500000.0,2017-06-17,5.2,3056,1,1,318,100,1908,Moreland City Council,-37.7679,144.9714,Northern Metropolitan,11918,183,3
Brunswick,31 Wilkinson St,3,h,950000.0,2017-06-17,5.2,3056,1,0,230,0,0,Moreland City Council,-37.7681,144.9602,Northern Metropolitan,11918,183,3
Brunswick West,5/456 Albion St,1,u,312000.0,2017-06-17,5.2,3055,1,1,406,40,1970,Moreland City Council,-37.7585,144.9423,Northern Metropolitan,7082,129,4
